,Likes,Retweets,Text,User Location
186,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,"Aspen, CO"
187,0,0,"RT @LifeSnowflake4: Who else still wears their mask EVERYWHERE they go?  I want to follow you.   
#maskswork #IStandWithUkraine #BLM #Resis…","Corpus Christi, TX"
188,1,1,"Biden &amp; Guns. Hypocrite!
He armed Ukrainian civilians to fight the Russians.
Biden doesn't need to arm Americans to… https://t.co/z0RzorsYq5","NY, NY"
189,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,
190,0,0,RT @outofcontextape: #BlackLivesMatter #BLM #blacklivesstillmatter https://t.co/cXQRt4Trw2,Homeless
191,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,"Portland, OR"
192,3,0,@emayfarris God bless his #BLM classmates.,"Pittsburgh, PA"
193,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,
194,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,"New Jersey, USA"
195,0,0,"@kangminjlee Which one of these ideologies will prove to be more toxic, #BLM or #Groomers, who will take the crown?",
196,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,
197,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,NH
198,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,
199,0,0,"@realDailyWire @LindseyGrahamSC [""Radical Assault""?
Remember this BS? #BLM]
https://t.co/jukCPpt9Ve","Seattle, WA"
200,0,0,"#IMPEACHBIDEN⚡️
 SEE THE TROUBLE HE CAUSES!! 
⚠️ #BLM©®™Curse⚠️
""Russia will strike West if US rockets hit us, says… https://t.co/fEmYWnVane","OXON HILL, MARYLAND🇺🇸USA🌎"
201,0,0,"@nautigirl614eva @MarcAJones1 @RonFilipkowski And PC to extent want to conform to your ideas e.g., #metoo and #BLM… https://t.co/hvLtjUjQCp",
202,1,0,"1/2
The generation that wants to take our #guns away, for us to vote #Democrat, support #blm, support #lgbt, suppor… https://t.co/Nf4qrh9oHZ","Utah, USA"
203,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,Boston MA area
204,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,USA
205,0,0,"RT @esham_p: @ImSpeaking13 I’m a fearless resister who’s worked for Civil Rights, Women’s Rights, LGBTQ Rights and spent three decades teac…",RUSSIAN WARSHIP GO FK YOURSELF
206,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,
207,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,
208,0,0,"RT @rod_lampard: 👉Either black lives matter everywhere, or the whole thing was a sham.

👉My latest @ the mighty @CaldronPool 

#nigeriangen…",doodaczechville
209,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,
210,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,"Denver, CO"
211,0,0,RT @Richardjames094: My name is James Richard I am a black trans if you are unable to donate please share I also have Zelle 5054454306 http…,
212,0,0,RT @RSJWarrior: Yet another example of ROUGH (aka RACIAL) Social Justice! #racialsocialjustice #blm #SayNoToWhiteBoys #bbc #snowbunny #inte…,
213,0,0,Question of the day; 'Where do you see yourself in 5 years' || Chillin and coding || Come say hi and chill || #BLM… https://t.co/Bv9ZD3CaDe,"Queens, NY"
214,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,Minion Among Lefty Elites
215,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,eBay with the same name
216,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,Rock of Eternity
217,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,
218,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,
219,0,0,Sexy Lingerie Porno Babydoll Hot Exotic Sleepwear Pajamas Women Sex Costumes Para Lace Plus Size Sexy Underwear Lan… https://t.co/M16vlWPhq6,USA
220,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,
221,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,
222,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,
223,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,bharat 
224,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,
225,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,"Wellington City, New Zealand"
226,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,city of champions
227,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,"ONTHEROAD, USA"
228,0,0,"RT @TheMAGAWatch: Peter Navarro Bust Likely Warning To Trump Cronies DOJ's Not 'Fooling,' Ex-Prosecutor Says https://t.co/2wqLWRuR22 #maga…",
229,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,"Greensboro, NC"
230,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,
231,0,0,"@newsmax @LindseyGrahamSC [""Abortion isn't a constitutional right""?
Huh. Neither is #policebrutality.
Remember this… https://t.co/PLJxqQkkUT","Seattle, WA"
232,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,Southern Alberta
233,0,0,"@jay_e_ make an alternative then.

why do you need daddy starbucks to hold your hand?

Why can't the 99% of the wor… https://t.co/QiaVK6yMHs",Earth
234,0,0,@OTR2Victory @Eagles @brandongraham55 @BoobieMilesXXIV @1kalwaysopen_ @Sdot_Bradley5 @Haason7Reddick #blm doesn't d… https://t.co/iIV4LML0NL,
235,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,
236,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,
237,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,North Cackalacky
238,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,"Pennsylvania, USA"
239,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,
240,0,0,RT @Edges_R_Us: We will no longer allow government officials and police departments like @CarmelPD   to take a piss on our freedoms and try…,
241,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,
242,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,United States
243,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…, Columbus Ga USA
244,0,3,My name is James Richard I am a black trans if you are unable to donate please share I also have Zelle 5054454306… https://t.co/KW7dBDmCc7,
245,0,0,#FBA #BLM https://t.co/zQR1AdRQIA,United States
246,0,0,"RT @libertyvet5: Wow, so episode 3 of season 3 of #TheBoysTV went super woke huh? Shot off with several side stories while crushing #MeToo.…",
247,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,louisville
248,0,1,"Wow, so episode 3 of season 3 of #TheBoysTV went super woke huh? Shot off with several side stories while crushing #MeToo. #BLM &gt; #Women",
249,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,"California, USA"
250,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,"on the ""wrong"" side of history"
251,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,"Green Bay, Wisconsin"
252,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,
253,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,
254,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,
255,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,"Kelowna, British Columbia"
256,0,0,"RT @MAJTOURE: Under new management. 

Follow and join @LPNational. 

#BLM #BlackLibertarianMovement https://t.co/yezcE4cHsZ",
257,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,USA
258,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,Vermont
259,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,
260,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,
261,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,
262,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,Southern Maine
263,0,0,RT @teryanarashayx: PLEASE SHARE!!! #OklahomaCountyJail #BLM #FREETHEM ‼️✊💙 https://t.co/c5PmWgRBfU,
264,0,0,"@LindseyGrahamSC @marthamaccallum @FoxNews [Thank you for speaking out against government oppression!
BTW, remember… https://t.co/rhe5XD2DvP","Seattle, WA"
265,0,0,"RT @erosen1: 1/4 #BLM OTD 1972 Black Power movement icon,activist  Angela Davis was acquitted by an all-white jury in San Jose, California.…",
266,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,
267,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,USA!
268,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,
269,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,Angels Boneyard
270,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,"San José, Costa Rica"
271,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,
272,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,
273,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,New Jersey
274,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,Fourth World Apokolips
275,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,
276,0,0,"@LindseyGrahamSC [Thank you for speaking out against government oppression!
BTW, Remember this? #BLM]
https://t.co/4qP2Qt8VUn","Seattle, WA"
277,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,
278,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,"Schenectady, NY"
279,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,United States
280,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,
281,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,
282,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,
283,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,Standing right behind you
284,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,
285,0,0,"@LindseyGrahamSC [You sound as if there's no such thing as #policebrutality.
Remember this? #BLM]
https://t.co/1xixDGG4Ct","Seattle, WA"
286,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,The Sol System
287,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,
288,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,
289,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,
290,0,0,RT @ChiefB75: The Black Community - “Biden still has 2 years to fulfill all his promises 😌”  …#Biden #BuildBackBetter #BLM https://t.co/eBa…,VA
291,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,
292,0,0,@MrAndyNgo @RitaPanahi You say “inspired by #BLM” but this guy was actually a member of far right militia group the… https://t.co/TWhV6DUq7n,Melbourne
293,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,Canada
294,0,0,RT @MrAndyNgo: Steven Carillo has been sentenced to 41 years for a deadly attack inspired by #BLM during a riot in Oakland. Liberal press s…,
